pid,hid,syear_x,take_revenge,similar_problems,insult_back,rec1,rec2,rec3,rec4,rec5,rec6,rec7,syear_y,recog_sup,felt_recog_sup,recog_effort,felt_recog_effort,recog_personal,felt_recog_personal,recog_pay,felt_recog_pay,syear_x,year_birth,gender,overtime,wage_lastmonth,commute_distance,new_job,reason_new_job,work_satisfaction,turnover_intention,syear_y,sector,working_hours,firmsize,school_degree,tenure,years_educ,avg_rec,age,potential_experience,age_squared,tenure_squared,mincer_residuals
12603,66036,2005,3.0,2.0,5.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1969,1,,,,0.0,,2.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,,10.0,[2] Realschulabschluss,1.0,11.0,3.3333333333333335,38,400,14.44,0.01,
12701,1279,2005,4.0,1.0,7.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1937,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,4.0,70,2704,49.0,,
13101,1317,2005,4.0,2.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1929,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,,14.0,3.3333333333333335,78,3600,60.84,,
13102,1317,2005,4.0,4.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,3.3333333333333335,78,3600,60.84,,
13401,1341,2005,5.0,6.0,5.0,0,0,0,0,1,0,0,2006,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2006,1958,1,,7.6255950721324535,20.0,1.0,[5] Stellenwechsel im Betrieb,2.0,1,2006,[1] Landwirtschaft und  Jagd,38.0,2.0,[2] Realschulabschluss,0.0,12.0,5.333333333333333,49,961,24.01,0.0,0.5414722689237035
13402,1341,2005,3.0,6.0,4.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1960,0,,5.991464547107982,,1.0,[2] Wieder erwerbstaetig,,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,,2.0,[2] Realschulabschluss,0.0,12.0,4.333333333333333,47,841,22.09,0.0,-0.5111993857470347
13403,1341,2005,4.0,5.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1985,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,13.0,4.333333333333333,22,16,4.84,,
13404,1341,2005,3.0,6.0,4.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1987,1,,5.2574953720277815,10.0,1.0,[1] Erstmals erwerbstaetig,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,,2.0,[2] Realschulabschluss,0.0,10.0,4.333333333333333,20,4,4.0,0.0,-1.093738008287124
13405,1341,2005,4.0,6.0,6.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1988,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[7] Noch kein Abschluss,,,5.333333333333333,19,1,3.61,,
13801,65218,2005,7.0,5.0,1.0,0,0,0,0,0,0,1,2006,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,2006,1964,1,,7.313220387090301,,0.0,,1.0,1,2006,[45] Bau,39.0,2.0,[1] Hauptschulabschluss,11.0,11.0,4.333333333333333,43,625,18.49,1.21,0.10744689919311412
13803,1384,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1972,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,2.6666666666666665,35,289,12.25,,
13901,1392,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1960,1,40.0,,13.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,40.0,7.0,[2] Realschulabschluss,14.0,11.0,4.0,47,841,22.09,1.96,
13902,1392,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1960,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,2.6666666666666665,47,841,22.09,,
14402,1449,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1926,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,1.0,81,3969,65.61,,
14801,1481,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1937,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.6666666666666665,70,2704,49.0,,
14802,1481,2005,5.0,1.0,2.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1938,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,2.6666666666666665,69,2601,47.61,,
14803,105708,2005,6.0,6.0,6.0,0,0,0,0,0,1,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,0.0,,2006,1966,1,30.0,7.783224016336037,15.0,0.0,,2.0,1,2006,[65] Kreditinstitute,39.0,10.0,[4] Abitur,18.0,16.0,6.0,41,529,16.81,3.24,-0.3508151334957468
14901,1490,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1936,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,,14.0,1.0,71,2809,50.41,,
14902,1490,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1937,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,,14.0,1.0,70,2704,49.0,,
15503,89346,2005,6.0,5.0,3.0,0,0,0,0,0,1,0,2006,,,,,,,,,2006,1970,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,4.666666666666667,37,361,13.69,,
16201,97659,2005,3.0,3.0,6.0,0,0,1,0,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2006,1960,1,,7.122059881629142,10.0,0.0,,2.0,1,2006,[17] Herstellung von Textilien,40.0,6.0,[2] Realschulabschluss,8.0,11.0,4.0,47,841,22.09,0.64,-0.2078143300022166
16301,1635,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1936,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,13.0,1.0,71,2809,50.41,,
16401,1643,2005,5.0,5.0,4.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1949,1,,7.397561535524052,7.0,0.0,,1.0,1,2006,[60] Landverkehr; Transport in Rohrfernleitungen,39.0,10.0,[2] Realschulabschluss,40.0,11.0,4.666666666666667,58,1600,33.64,16.0,-0.5679297135683878
16402,1643,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,1.0,2.0,0.0,,1.0,2.0,2006,1950,0,,7.313220387090301,6.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,35.0,9.0,[1] Hauptschulabschluss,37.0,10.0,2.0,57,1521,32.49,13.69,0.10835323048694878
16404,120057,2005,4.0,2.0,3.0,0,0,0,1,0,0,0,2006,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2006,1978,0,12.0,6.907755278982137,10.0,1.0,[5] Stellenwechsel im Betrieb,,1,2006,[80] Erziehung und Unterricht,30.0,10.0,[4] Abitur,2.0,15.0,3.0,29,121,8.41,0.04,-0.028628306829596717
16603,71480,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1964,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,1.0,43,625,18.49,,
17001,1708,2005,2.0,2.0,4.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1948,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.6666666666666665,59,1681,34.81,,
17003,106160,2005,3.0,3.0,6.0,0,0,1,0,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2006,1972,0,,7.090076835776092,,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",,10.0,[4] Abitur,2.0,13.0,4.0,35,289,12.25,0.04,0.19470427653460476
17005,115142,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,0.0,,1.0,1.0,1.0,1.0,1.0,4.0,2006,1975,1,25.0,6.476972362889683,20.0,1.0,[3] Stelle bei neuen Arbeitgeber,2.0,1,2006,[34] Herstellung von Kraftwagen und Kraftwagenteilen,35.0,10.0,[4] Abitur,0.0,13.0,3.0,32,196,10.24,0.0,-0.9096904394136951
17101,1716,2005,2.0,2.0,4.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1942,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.6666666666666665,65,2209,42.25,,
17102,1716,2005,4.0,2.0,3.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1944,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,3.0,63,2025,39.69,,
17601,1767,2005,2.0,2.0,1.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1935,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,1.6666666666666667,72,2916,51.84,,
17602,1767,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1934,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,1.3333333333333333,73,3025,53.29,,
17901,1791,2005,4.0,3.0,3.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1948,1,,7.438383530044307,10.0,0.0,,1.0,1,2006,[60] Landverkehr; Transport in Rohrfernleitungen,38.0,10.0,[1] Hauptschulabschluss,20.0,10.0,3.3333333333333335,59,1681,34.81,4.0,-0.04019615579551594
17902,1791,2005,3.0,2.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1953,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.6666666666666665,54,1296,29.16,,
17903,105767,2005,3.0,3.0,5.0,0,0,1,0,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,0.0,,2006,1974,1,,7.549609165154532,15.0,0.0,,2.0,1,2006,[65] Kreditinstitute,39.0,10.0,[4] Abitur,11.0,16.0,3.6666666666666665,33,225,10.89,1.21,-0.3369378132587286
17904,120073,2005,1.0,1.0,4.0,1,0,0,0,0,0,0,2006,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2006,1980,0,30.0,6.956545443151569,1.0,0.0,,2.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,40.0,10.0,[4] Abitur,3.0,14.0,2.0,27,81,7.29,0.09,0.1531371708423812
18001,1805,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1952,1,,7.396335293800808,3.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,9.0,[1] Hauptschulabschluss,25.0,10.0,1.0,55,1369,30.25,6.25,-0.2132296517530463
18002,1805,2005,3.0,1.0,2.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1956,0,,6.214608098422191,4.0,0.0,,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,24.0,7.0,[1] Hauptschulabschluss,7.0,10.0,2.0,51,1089,26.01,0.49,-0.4335035747812759
18003,1805,2005,3.0,3.0,5.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1981,1,,5.0106352940962555,6.0,1.0,[4] Uerbnommen von Betrieb,,1,2006,[71] Vermietung beweglicher Sachen ohne Bedienungspersonal,,1.0,[4] Abitur,3.0,14.0,3.6666666666666665,26,64,6.76,0.09,-1.9504480455638218
18101,1813,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1917,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,90,5184,81.0,,
18501,1856,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1930,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,77,3481,59.29,,
18502,1856,2005,3.0,2.0,1.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1922,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.0,85,4489,72.25,,
18601,1864,2005,3.0,3.0,2.0,0,0,1,0,0,0,0,2006,,,,,0.0,,,,2006,1945,1,,7.937374696163295,,0.0,,1.0,1,2006,"[22] Herstellung von Verlags- und Druckerzeugnissen,  Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",,1.0,[4] Abitur,14.0,13.0,2.6666666666666665,62,1936,38.44,1.96,0.7787448637233894
18602,1864,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1947,0,,7.01211529430638,2.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",20.0,9.0,[2] Realschulabschluss,33.0,11.0,1.0,60,1764,36.0,10.89,-0.1393284892899036
18604,121584,2005,4.0,5.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,,,0.0,,2006,1981,0,,5.176149732573829,1.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[80] Erziehung und Unterricht,,10.0,[4] Abitur,0.0,13.0,4.333333333333333,26,64,6.76,0.0,-1.4474921485076822
18701,1872,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1964,0,,6.684611727667927,8.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",19.0,9.0,[4] Abitur,7.0,14.0,1.0,43,625,18.49,0.49,-0.43909515806668953
18702,1872,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1963,1,,7.649692623711514,10.0,0.0,,1.0,1,2006,"[33] Medizin-, Mess-, Steuer- und Regelungstechnik, Optik, Herstellung von Uhren",37.0,5.0,[2] Realschulabschluss,17.0,12.0,2.0,44,676,19.36,2.89,0.10471409792427622
18703,1872,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1988,0,,5.991464547107982,7.0,1.0,[1] Erstmals erwerbstaetig,,1,2006,[55] Beherbergungs- und Gaststätten,,2.0,[7] Noch kein Abschluss,0.0,,1.0,19,1,3.61,0.0,
18801,1880,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1946,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.0,61,1849,37.21,,
18802,1880,2005,3.0,1.0,5.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1951,0,,7.600902459542082,1.0,0.0,,1.0,1,2006,[40] Energieversorgung,38.0,9.0,[2] Realschulabschluss,25.0,11.0,3.0,56,1444,31.36,6.25,0.5094204145876189
18804,97055,2005,,,,0,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1977,0,,6.871091294610546,,0.0,,2.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,40.0,6.0,[1] Hauptschulabschluss,6.0,10.0,,30,144,9.0,0.36,
18805,113840,2005,1.0,2.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1979,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,1.6666666666666667,28,100,7.84,,
19001,1902,2005,3.0,3.0,5.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1942,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,16.0,3.6666666666666665,65,2209,42.25,,
19002,1902,2005,2.0,2.0,1.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1940,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,18.0,1.6666666666666667,67,2401,44.89,,
19201,1929,2005,2.0,1.0,1.0,0,1,0,0,0,0,0,2006,1.0,,1.0,,0.0,,0.0,,2006,1959,1,,7.549609165154532,,0.0,,1.0,1,2006,[1] Landwirtschaft und  Jagd,,0.0,[4] Abitur,16.0,18.0,1.3333333333333333,48,900,23.04,2.56,-0.29400448112958344
19203,1929,2005,4.0,4.0,5.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1961,0,,5.19295685089021,12.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,0.0,14.0,4.333333333333333,46,784,21.16,0.0,
19601,120650,2005,5.0,3.0,4.0,0,0,0,0,1,0,0,2006,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2006,1957,1,,7.600902459542082,10.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",41.0,7.0,[2] Realschulabschluss,15.0,12.0,4.0,50,1024,25.0,2.25,0.022095046538831653
19802,1988,2005,3.0,4.0,4.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1931,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.6666666666666665,76,3364,57.76,,
19803,79065,2005,3.0,4.0,4.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1963,1,,,,,,2.0,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.6666666666666665,44,676,19.36,,
19901,1996,2005,5.0,1.0,1.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1919,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,2.3333333333333335,88,4900,77.44,,
20002,2003,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1919,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,1.0,88,4900,77.44,,
20003,2003,2005,7.0,3.0,1.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1952,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,3.6666666666666665,55,1369,30.25,,
20101,2011,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1955,0,,7.090076835776092,15.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,9.0,[2] Realschulabschluss,23.0,10.0,1.0,52,1156,27.04,5.29,0.06553152451677491
20104,2011,2005,1.0,3.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1953,1,,7.783224016336037,60.0,0.0,,2.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,9.0,[2] Realschulabschluss,9.0,12.0,1.6666666666666667,54,1296,29.16,0.81,0.2744218423954248
20105,2011,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1988,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[7] Noch kein Abschluss,,,1.0,19,1,3.61,,
20201,75205,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1941,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,66,2304,43.56,,
20202,92002,2005,1.0,1.0,4.0,1,0,0,0,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2006,1944,0,,6.551080335043404,15.0,0.0,,2.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,24.0,5.0,[1] Hauptschulabschluss,17.0,10.0,2.0,63,2025,39.69,2.89,0.05199604803086988
20203,66176,2005,1.0,1.0,4.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1964,1,,7.4673710669175595,9.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",40.0,6.0,[1] Hauptschulabschluss,2.0,10.0,2.0,43,625,18.49,0.04,0.34233386230211327
20204,2020,2005,4.0,4.0,7.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1970,1,,7.090076835776092,5.0,0.0,,1.0,1,2006,[51] Handelsvermittlung und Großhandel (ohne Handel mit Kraftfahrzeugen),40.0,6.0,[1] Hauptschulabschluss,7.0,10.0,5.0,37,361,13.69,0.49,-0.07214868282391595
20205,92002,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1930,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,1.0,77,3481,59.29,,
20206,100129,2005,4.0,4.0,3.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1971,0,,7.24422751560335,2.0,0.0,,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,40.0,7.0,[1] Hauptschulabschluss,14.0,10.0,3.6666666666666665,36,324,12.96,1.96,0.5134000235000169
20207,2020,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1968,0,,7.313220387090301,5.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,38.0,6.0,[2] Realschulabschluss,12.0,11.0,4.0,39,441,15.21,1.44,0.5321988151992194
20501,2054,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1955,1,,7.575584651557793,7.0,0.0,,1.0,1,2006,[35] Sonstiger Fahrzeugbau,35.0,10.0,[1] Hauptschulabschluss,32.0,10.0,1.0,52,1156,27.04,10.24,-0.2521734319373472
20502,2054,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1958,0,,6.551080335043404,16.0,0.0,,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,24.0,10.0,[2] Realschulabschluss,6.0,11.0,1.0,49,961,24.01,0.36,-0.31898416981971334
20503,2054,2005,4.0,4.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1988,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[7] Noch kein Abschluss,,,3.3333333333333335,19,1,3.61,,
20504,2054,2005,3.0,2.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1988,1,,,,,,,1,2006,[-2] trifft nicht zu,,,,,,2.6666666666666665,19,1,3.61,,
20505,2054,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1988,1,,,,,,,1,2006,[-2] trifft nicht zu,,,,,,4.0,19,1,3.61,,
20803,2089,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1928,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.0,79,3721,62.41,,
21202,2127,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1941,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,1.3333333333333333,66,2304,43.56,,
21401,2143,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,1.0,2.0,1.0,2.0,1.0,2.0,2006,1958,1,3.0,7.6984827878809465,13.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",40.0,10.0,[2] Realschulabschluss,26.0,12.0,1.0,49,961,24.01,6.76,-0.22621303371052015
21402,2143,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,1.0,3.0,1.0,3.0,1.0,2.0,0.0,,2006,1961,0,41.0,7.502738210754851,5.0,0.0,,1.0,1,2006,[70] Grundstücks- und Wohnungswesen,37.0,6.0,[2] Realschulabschluss,24.0,11.0,2.0,46,784,21.16,5.76,0.4632947565877714
22301,91910,2005,6.0,6.0,7.0,0,0,0,0,0,1,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1958,1,20.0,7.1308988302963465,1.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,[50] Kraftfahrzeughandel; Instandhaltung und Reparatur von Kraftfahrzeugen; Tankstellen,40.0,1.0,[1] Hauptschulabschluss,0.0,10.0,6.333333333333333,49,961,24.01,0.0,0.27271048742722126
22302,2232,2005,2.0,1.0,1.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,3.0,2006,1960,0,68.0,6.289715570908998,,0.0,,1.0,1,2006,[60] Landverkehr; Transport in Rohrfernleitungen,25.0,6.0,[2] Realschulabschluss,10.0,11.0,1.3333333333333333,47,841,22.09,1.0,-0.4865501164671109
22303,114502,2005,7.0,6.0,6.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,0.0,,0.0,,2006,1981,0,,5.598421958998375,1.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,9.0,10.0,[1] Hauptschulabschluss,2.0,10.0,6.333333333333333,26,64,6.76,0.04,-0.7903087325897662
22305,2232,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1986,1,4.0,6.1092475827643655,2.0,0.0,,1.0,1,2006,[34] Herstellung von Kraftwagen und Kraftwagenteilen,37.0,5.0,[1] Hauptschulabschluss,3.0,9.0,1.0,21,9,4.41,0.09,-0.38421288757084593
22306,2232,2005,7.0,5.0,7.0,0,0,0,0,0,0,1,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2006,1968,1,40.0,7.313220387090301,18.0,0.0,,2.0,1,2006,[90] Abwasser- und Abfallbeseitigung und sonstige Entsorgung,40.0,7.0,[1] Hauptschulabschluss,8.0,10.0,6.333333333333333,39,441,15.21,0.64,0.06216450174041732
22503,85960,2005,4.0,4.0,3.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1965,1,10.0,7.8632667240095735,2.0,0.0,,1.0,1,2006,[15] Herstellung von Nahrungs- und Futtermitteln sowie Getränken,38.0,6.0,[2] Realschulabschluss,24.0,11.0,3.6666666666666665,42,576,17.64,5.76,0.242153789399298
22601,2267,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,1.0,2.0,0.0,,2006,1959,1,4.0,7.8632667240095735,17.0,0.0,,1.0,1,2006,[24] Herstellung von chemischen Erzeugnissen,37.0,9.0,[2] Realschulabschluss,18.0,11.0,3.0,48,900,23.04,3.24,0.21736027980348815
22602,2267,2005,3.0,2.0,5.0,0,0,1,0,0,0,0,2006,0.0,,1.0,2.0,1.0,2.0,1.0,3.0,2006,1963,0,3.0,5.857933154483459,12.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",10.0,5.0,[1] Hauptschulabschluss,7.0,11.0,3.3333333333333335,44,676,19.36,0.49,-0.818907758682184
